start.ts,start._zone,start.loc.locale,start.loc.numberingSystem,start.loc.outputCalendar,start.loc.intl,start.loc.weekdaysCache.format,start.loc.weekdaysCache.standalone,start.loc.monthsCache.format,start.loc.monthsCache.standalone,start.loc.meridiemCache,start.loc.eraCache,start.loc.specifiedLocale,start.loc.fastNumbersCached,start.invalid,start.weekData,start.c.year,start.c.month,start.c.day,start.c.hour,start.c.minute,start.c.second,start.c.millisecond,start.o,start.isLuxonDateTime,end.ts,end._zone,end.loc.locale,end.loc.numberingSystem,end.loc.outputCalendar,end.loc.intl,end.loc.weekdaysCache.format,end.loc.weekdaysCache.standalone,end.loc.monthsCache.format,end.loc.monthsCache.standalone,end.loc.meridiemCache,end.loc.eraCache,end.loc.specifiedLocale,end.loc.fastNumbersCached,end.invalid,end.weekData,end.c.year,end.c.month,end.c.day,end.c.hour,end.c.minute,end.c.second,end.c.millisecond,end.o,end.isLuxonDateTime,profile_time,id,isRoot,service_name,trace_id,response_size,initiativeId,total_profile_time,total_events,total_response_size,requestedDays,requestHasAdId,query.partner_id,query_payload.fields,ad_id_count,adset_id_count,query,start.invalid.reason,start.invalid.explanation,start.c,end.invalid.reason,end.invalid.explanation,end.c
1554770894944.8599,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,14,944,-420,true,1554770895481,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,15,481,-420,true,0.536140166994301,1700-5408,false,rhino,1700,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.131166757993924,2,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":14,""millisecond"":944}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":15,""millisecond"":481}"
1554770894343.9734,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,14,343,-420,true,1554770894939,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,14,939,-420,true,0.595026590999623,1700-5409,false,rhino,1700,1630,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.131166757993924,2,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":14,""millisecond"":343}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":14,""millisecond"":939}"
1554770891605.81,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,11,605,-420,true,1554770892160,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,12,160,-420,true,0.554189990005398,1701-5410,false,rhino,1701,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4766587130070548,4,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":11,""millisecond"":605}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":12,""millisecond"":160}"
1554770891000.3967,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,11,0,-420,true,1554770891600,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,11,600,-420,true,0.599603301998286,1701-5411,false,rhino,1701,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4766587130070548,4,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":11,""millisecond"":0}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":11,""millisecond"":600}"
1554770888563.7622,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,8,563,-420,true,1554770888621,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,8,621,-420,true,0.057237681998231,1701-5412,false,mongoose,1701,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4766587130070548,4,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":8,""millisecond"":563}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":8,""millisecond"":621}"
1554770888296.3723,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,8,296,-420,true,1554770888562,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,48,8,562,-420,true,0.26562773900514,1701-5413,false,mongoose,1701,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4766587130070548,4,916,150,false,47bc33da-d67f-414e-b8ea-531fa98a51a9,null,undefined,undefined,"{""partner_id"":""47bc33da-d67f-414e-b8ea-531fa98a51a9""}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":8,""millisecond"":296}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":48,""second"":8,""millisecond"":562}"
1554770774675.4143,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,14,675,-420,true,1554770775216,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,15,216,-420,true,0.540585758993984,1702-5414,false,rhino,1702,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0880318099953001,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":14,""millisecond"":675}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":15,""millisecond"":216}"
1554770774121.554,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,14,121,-420,true,1554770774669,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,14,669,-420,true,0.547446051001316,1702-5415,false,rhino,1702,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0880318099953001,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":14,""millisecond"":121}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":14,""millisecond"":669}"
1554770771324.7458,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,11,324,-420,true,1554770771857,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,11,857,-420,true,0.532254190999083,1703-5416,false,rhino,1703,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.3698939020032412,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":11,""millisecond"":324}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":11,""millisecond"":857}"
1554770770668.948,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,10,668,-420,true,1554770771318,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,11,318,-420,true,0.649052104003204,1703-5417,false,rhino,1703,1631,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.3698939020032412,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":10,""millisecond"":668}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":11,""millisecond"":318}"
1554770769867.5933,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,9,867,-420,true,1554770769926,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,9,926,-420,true,0.058406650001416,1703-5418,false,mongoose,1703,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.3698939020032412,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":9,""millisecond"":867}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":9,""millisecond"":926}"
1554770769735.819,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,9,735,-420,true,1554770769866,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,46,9,866,-420,true,0.130180956999538,1703-5419,false,mongoose,1703,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.3698939020032412,4,2515,150,true,47bc33da-d67f-414e-b8ea-531fa98a51a9,null,undefined,undefined,"{""partner_id"":""47bc33da-d67f-414e-b8ea-531fa98a51a9""}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":9,""millisecond"":735}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":46,""second"":9,""millisecond"":866}"
1554770668723.233,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,28,723,-420,true,1554770669252,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,29,252,-420,true,0.52876697100146,1704-5420,false,rhino,1704,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0814114270033315,2,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":28,""millisecond"":723}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":29,""millisecond"":252}"
1554770668164.3555,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,28,164,-420,true,1554770668717,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,28,717,-420,true,0.552644456001872,1704-5421,false,rhino,1704,1630,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0814114270033315,2,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":28,""millisecond"":164}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":28,""millisecond"":717}"
1554770665292.1804,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,25,292,-420,true,1554770665817,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,25,817,-420,true,0.524819562997436,1705-5422,false,rhino,1705,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0504004219983472,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":25,""millisecond"":292}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":25,""millisecond"":817}"
1554770664759.4192,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,24,759,-420,true,1554770665285,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,25,285,-420,true,0.525580859000911,1705-5423,false,rhino,1705,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0504004219983472,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":24,""millisecond"":759}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":25,""millisecond"":285}"
1554770646750.38,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,6,750,-420,true,1554770647311,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,7,311,-420,true,0.560620217998803,1706-5424,false,rhino,1706,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0930266569994274,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":6,""millisecond"":750}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":7,""millisecond"":311}"
1554770646211.5935,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,6,211,-420,true,1554770646744,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,6,744,-420,true,0.532406439000624,1706-5425,false,rhino,1706,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0930266569994274,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":6,""millisecond"":211}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":6,""millisecond"":744}"
1554770643363.1333,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,3,363,-420,true,1554770644002,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,4,2,-420,true,0.638866720000806,1707-5426,false,rhino,1707,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4119255789992167,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":3,""millisecond"":363}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":4,""millisecond"":2}"
1554770642819.4993,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,2,819,-420,true,1554770643357,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,3,357,-420,true,0.537500690996239,1707-5427,false,rhino,1707,1630,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4119255789992167,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":2,""millisecond"":819}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":3,""millisecond"":357}"
1554770642021.1863,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,2,21,-420,true,1554770642092,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,2,92,-420,true,0.070813687001646,1707-5428,false,mongoose,1707,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4119255789992167,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":2,""millisecond"":21}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":2,""millisecond"":92}"
1554770641854.2556,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,1,854,-420,true,1554770642019,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,44,2,19,-420,true,0.164744481000525,1707-5429,false,mongoose,1707,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4119255789992167,4,2515,150,true,47bc33da-d67f-414e-b8ea-531fa98a51a9,null,undefined,undefined,"{""partner_id"":""47bc33da-d67f-414e-b8ea-531fa98a51a9""}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":1,""millisecond"":854}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":44,""second"":2,""millisecond"":19}"
1554770576191.5193,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,56,191,-420,true,1554770576738,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,56,738,-420,true,0.546480694996717,1708-5430,false,rhino,1708,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0810018419942935,3,1034,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":56,""millisecond"":191}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":56,""millisecond"":738}"
1554770576184.9023,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,56,184,-420,true,1554770576185,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,56,185,-420,true,0.000097760996141,1708-5431,false,augment_view_response_with_impala,1708,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0810018419942935,3,1034,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":56,""millisecond"":184}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":56,""millisecond"":185}"
1554770575619.5767,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,55,619,-420,true,1554770576154,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,56,154,-420,true,0.534423386001436,1708-5432,false,rhino,1708,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0810018419942935,3,1034,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":55,""millisecond"":619}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":56,""millisecond"":154}"
1554770572828.4543,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,828,-420,true,1554770573426,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,53,426,-420,true,0.597545741999056,1709-5433,false,rhino,1709,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1383040099972277,5,3397,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":828}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":53,""millisecond"":426}"
1554770572821.764,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,821,-420,true,1554770572822,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,822,-420,true,0.000236027000938,1709-5434,false,augment_view_response_with_impala,1709,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1383040099972277,5,3397,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":821}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":822}"
1554770572797.9736,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,797,-420,true,1554770572798,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,798,-420,true,0.000026323999919,1709-5435,false,augment_view_response_with_impala,1709,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1383040099972277,5,3397,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":797}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":798}"
1554770572783.734,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,783,-420,true,1554770572798,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,798,-420,true,0.014266232996306,1709-5436,false,impala,1709,1113,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1383040099972277,5,3397,150,true,null,"[""ad.bid.amount""]",22,0,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":783}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":798}"
1554770572256.7703,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,256,-420,true,1554770572783,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,52,783,-420,true,0.526229684001009,1709-5437,false,rhino,1709,1630,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1383040099972277,5,3397,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":256}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":52,""millisecond"":783}"
1554770560087.3452,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,40,87,-420,true,1554770560618,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,40,618,-420,true,0.530654725000204,1710-5438,false,rhino,1710,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1142426029982744,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":40,""millisecond"":87}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":40,""millisecond"":618}"
1554770559497.412,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,39,497,-420,true,1554770560081,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,40,81,-420,true,0.58358787799807,1710-5439,false,rhino,1710,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.1142426029982744,2,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":39,""millisecond"":497}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":40,""millisecond"":81}"
1554770556777.4246,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,36,777,-420,true,1554770557340,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,37,340,-420,true,0.562575397998444,1711-5440,false,rhino,1711,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4097128759967745,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":36,""millisecond"":777}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":37,""millisecond"":340}"
1554770556207.7332,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,36,207,-420,true,1554770556771,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,36,771,-420,true,0.563266837998526,1711-5441,false,rhino,1711,1630,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4097128759967745,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":36,""millisecond"":207}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":36,""millisecond"":771}"
1554770554118.7646,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,34,118,-420,true,1554770554175,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,34,175,-420,true,0.05623542900139,1711-5442,false,mongoose,1711,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4097128759967745,4,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":34,""millisecond"":118}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":34,""millisecond"":175}"
1554770553889.3647,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,33,889,-420,true,1554770554117,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,42,34,117,-420,true,0.227635210998415,1711-5443,false,mongoose,1711,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4097128759967745,4,2515,150,true,47bc33da-d67f-414e-b8ea-531fa98a51a9,null,undefined,undefined,"{""partner_id"":""47bc33da-d67f-414e-b8ea-531fa98a51a9""}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":33,""millisecond"":889}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":42,""second"":34,""millisecond"":117}"
1554770334623.8242,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,54,623,-420,true,1554770335164,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,55,164,-420,true,0.540175889000238,1712-5444,false,rhino,1712,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0739239579997957,2,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":54,""millisecond"":623}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":55,""millisecond"":164}"
1554770334083.252,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,54,83,-420,true,1554770334617,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,54,617,-420,true,0.533748068999557,1712-5445,false,rhino,1712,1630,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.0739239579997957,2,2515,150,true,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":54,""millisecond"":83}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":54,""millisecond"":617}"
1554770331229.0288,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,51,229,-420,true,1554770331820,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,51,820,-420,true,0.590971076002461,1713-5446,false,rhino,1713,1531,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4612954639960662,4,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":51,""millisecond"":229}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":51,""millisecond"":820}"
1554770330573.3103,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,50,573,-420,true,1554770331223,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,51,223,-420,true,0.649689603000297,1713-5447,false,rhino,1713,930,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4612954639960662,4,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":50,""millisecond"":573}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":51,""millisecond"":223}"
1554770329991.498,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,49,991,-420,true,1554770330058,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,8,17,38,50,58,-420,true,0.066501971996331,1713-5448,false,mongoose,1713,undefined,e56561a0-ce0c-478a-89d2-34a7daf533e1,1.4612954639960662,4,916,150,false,null,null,undefined,undefined,undefined,null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":49,""millisecond"":991}",null,null,"{""year"":2019,""month"":4,""day"":8,""hour"":17,""minute"":38,""second"":50,""millisecond"":58}"
